,Row,Column,pixel[1],pixel[2],pixel[3],pixel[4],pixel[5],pixel[6],pixel[7],pixel[8],pixel[9],pixel[10],pixel[11],pixel[12],pixel[13],pixel[14],pixel[15],pixel[16],pixel_mean
576,12,0,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
577,12,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
578,12,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
579,12,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
580,12,4,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
581,12,5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
582,12,6,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254.9375
583,12,7,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
584,12,8,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254.9375
585,12,9,255,255,255,252,255,255,255,255,255,255,255,250,253,255,255,255,254.375
586,12,10,255,254,255,255,255,255,255,255,255,255,255,251,255,255,255,255,254.6875
587,12,11,255,254,255,250,255,255,255,255,255,255,255,244,255,255,255,255,253.9375
588,12,12,255,255,255,251,255,255,255,255,255,255,255,120,255,255,255,255,246.3125
589,12,13,254,252,255,255,255,255,255,255,255,255,255,90,252,254,255,255,244.1875
590,12,14,255,253,255,255,250,255,255,255,255,255,255,143,255,255,255,254,247.5
591,12,15,255,255,255,254,255,254,255,253,253,247,250,198,253,255,255,252,249.9375
592,12,16,249,255,253,255,254,249,255,254,225,255,243,255,255,251,255,250,250.8125
593,12,17,255,255,252,247,253,255,255,254,117,255,254,248,254,251,255,252,244.5
594,12,18,206,245,255,253,253,249,255,250,20,230,254,248,235,255,255,252,232.1875
595,12,19,110,255,247,251,254,247,250,255,2,163,244,245,191,252,255,254,217.1875
596,12,20,36,255,217,242,230,253,253,251,1,102,229,228,165,250,248,255,200.9375
597,12,21,56,213,174,245,184,255,253,255,8,76,185,192,145,253,246,255,187.1875
598,12,22,74,191,124,248,132,251,239,226,32,47,117,168,125,249,253,184,166.25
599,12,23,19,168,78,247,71,255,164,130,88,31,68,100,94,248,255,88,131.5
600,12,24,10,133,55,235,35,253,66,50,166,27,28,92,91,213,248,41,108.9375
601,12,25,73,114,25,247,30,251,20,26,248,12,12,86,118,183,230,44,107.4375
602,12,26,177,97,23,252,1,174,3,0,253,1,17,95,178,137,224,60,105.75
603,12,27,239,107,23,246,0,105,35,2,246,3,19,146,255,87,235,72,113.75
604,12,28,254,154,12,252,7,89,65,0,255,5,32,190,252,59,224,7,116.0625
605,12,29,246,209,50,247,37,58,70,11,218,1,67,193,246,11,218,15,118.5625
606,12,30,253,222,114,255,109,29,41,1,237,5,163,195,249,5,212,118,138.0
607,12,31,255,198,183,255,225,25,22,2,248,0,252,242,252,0,143,249,159.4375
608,12,32,255,152,230,255,254,92,36,2,254,19,255,252,255,1,108,253,167.0625
609,12,33,243,140,255,255,253,204,117,1,253,73,248,254,255,12,171,255,186.8125
610,12,34,254,180,241,255,255,248,215,3,254,152,252,255,254,81,234,255,211.75
611,12,35,170,231,255,254,253,255,247,25,255,229,250,254,251,211,255,254,228.0625
612,12,36,77,255,252,255,255,254,250,91,255,255,254,254,255,255,251,254,232.625
613,12,37,13,254,252,253,254,255,251,193,253,255,254,255,254,254,252,255,234.8125
614,12,38,0,255,253,255,255,252,254,235,255,254,255,255,255,255,255,255,237.375
615,12,39,111,253,255,252,255,255,255,255,255,255,255,255,255,255,255,255,245.6875
616,12,40,217,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252.4375
617,12,41,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
618,12,42,253,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,254.6875
619,12,43,253,254,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254.6875
620,12,44,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
621,12,45,250,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.625
622,12,46,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.9375
623,12,47,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
624,13,0,255,253,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254.8125
625,13,1,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
626,13,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
627,13,3,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254.9375
628,13,4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
629,13,5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
630,13,6,255,255,255,250,255,255,255,255,255,255,255,253,255,255,255,255,254.5625
631,13,7,255,255,255,254,255,255,255,255,255,255,255,251,255,255,255,255,254.6875
632,13,8,255,255,255,250,255,255,255,255,255,255,255,255,254,255,255,255,254.625
633,13,9,255,252,255,252,255,255,255,255,255,255,255,251,252,255,255,255,254.1875
634,13,10,255,252,255,255,255,255,255,255,255,255,255,253,255,255,255,255,254.6875
635,13,11,255,249,255,255,255,255,255,255,255,255,255,240,255,255,255,255,253.6875
636,13,12,255,255,255,249,255,255,255,255,255,255,255,66,253,255,255,255,242.6875
637,13,13,255,251,255,255,255,255,255,255,255,255,255,1,253,255,255,250,238.4375
638,13,14,255,252,255,255,255,255,255,255,255,255,255,26,250,252,255,255,240.0
639,13,15,255,255,254,251,244,255,255,255,249,254,239,97,254,252,244,255,241.75
640,13,16,253,244,255,255,250,250,255,254,197,248,255,166,213,255,253,250,240.8125
641,13,17,227,246,246,223,252,255,254,254,57,218,254,199,173,255,253,255,226.3125
642,13,18,141,255,225,226,248,255,255,254,6,153,253,232,120,254,252,255,211.5
643,13,19,28,230,162,199,184,252,254,255,8,56,232,184,76,252,249,242,178.9375
644,13,20,1,181,87,159,146,254,252,244,0,4,135,124,40,253,255,245,148.75
645,13,21,76,104,40,162,75,255,252,237,7,9,61,92,33,242,255,207,131.6875
646,13,22,147,84,25,153,26,249,231,145,6,4,13,61,10,217,227,95,105.8125
647,13,23,113,67,1,136,0,238,117,29,11,5,14,7,4,165,195,0,68.875
648,13,24,44,29,9,130,1,198,17,0,53,0,32,10,1,124,160,26,52.125
649,13,25,40,58,35,165,27,151,22,35,138,4,74,0,25,86,120,106,67.875
650,13,26,114,10,70,192,38,74,88,14,215,12,105,4,128,40,116,164,86.5
651,13,27,235,0,93,195,63,15,150,0,240,7,101,53,244,4,124,156,105.0
652,13,28,242,47,62,191,25,5,190,9,213,4,68,76,237,0,113,31,94.5625
653,13,29,255,106,61,217,0,7,196,33,137,7,18,77,255,11,115,16,94.4375
654,13,30,247,114,76,254,35,41,163,73,136,5,65,87,255,10,107,120,111.75
655,13,31,243,92,61,253,198,113,119,93,191,1,231,158,231,19,38,248,143.0625
656,13,32,246,43,170,251,248,190,38,126,249,0,254,198,215,22,0,253,156.4375
657,13,33,198,27,253,249,252,249,37,102,255,3,251,233,241,9,73,254,167.875
658,13,34,145,94,248,251,255,255,155,57,253,53,255,251,254,39,200,255,188.75
659,13,35,65,181,253,254,252,251,236,0,248,163,254,254,247,172,255,253,208.625
660,13,36,7,243,251,254,254,253,253,2,255,245,255,253,255,243,251,255,220.5625
661,13,37,9,245,255,251,253,255,255,149,255,247,255,254,251,251,249,255,230.5625
662,13,38,58,255,254,255,255,252,248,235,255,245,252,255,255,255,255,255,239.9375
663,13,39,171,255,255,255,255,255,255,255,255,248,255,255,254,255,255,255,249.25
664,13,40,240,255,255,255,255,255,253,255,255,254,255,255,255,255,255,255,253.875
665,13,41,255,255,255,253,255,255,254,255,255,255,255,255,255,255,255,255,254.8125
666,13,42,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.875
667,13,43,249,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,254.4375
668,13,44,253,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.8125
669,13,45,252,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.75
670,13,46,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.875
671,13,47,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
672,14,0,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
673,14,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
674,14,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
675,14,3,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
676,14,4,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
677,14,5,255,255,255,250,255,255,255,255,255,255,255,255,254,255,255,255,254.625
678,14,6,255,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254.875
679,14,7,255,255,255,255,255,255,255,255,255,255,255,252,255,255,255,255,254.8125
680,14,8,255,254,255,253,255,255,255,255,255,255,255,255,252,255,255,255,254.625
681,14,9,255,249,255,253,255,255,255,255,255,255,254,254,255,255,255,255,254.375
682,14,10,255,255,255,252,255,255,255,255,255,255,255,251,255,255,255,255,254.5625
683,14,11,255,252,255,251,255,255,255,255,255,255,255,234,249,254,255,255,252.8125
684,14,12,255,254,255,255,255,254,255,255,255,255,255,129,251,255,255,255,246.75
685,14,13,255,255,255,250,255,255,255,255,255,255,255,36,255,255,255,254,240.9375
686,14,14,255,252,255,234,253,255,255,255,249,255,255,0,229,255,255,255,235.4375
687,14,15,255,255,246,224,255,249,255,255,250,254,255,2,198,255,255,253,232.25
688,14,16,253,254,253,219,255,251,254,254,188,254,246,10,106,255,255,250,222.3125
689,14,17,169,241,255,156,253,252,255,253,50,167,249,95,42,248,255,252,199.5
690,14,18,66,204,196,125,146,255,252,255,14,62,238,132,6,253,251,255,169.375
691,14,19,0,126,59,74,39,253,255,246,12,9,155,50,7,251,254,255,127.8125
692,14,20,47,67,4,21,0,241,253,242,24,0,19,0,11,233,254,241,103.5625
693,14,21,147,20,20,31,4,236,252,198,56,4,0,17,25,194,215,121,96.25
694,14,22,247,10,42,25,6,234,232,64,17,2,49,3,20,113,150,37,78.1875
695,14,23,255,31,70,3,23,154,135,4,7,2,102,7,34,28,62,33,59.375
696,14,24,163,48,113,0,51,76,31,31,2,0,150,20,7,3,31,133,53.6875
697,14,25,77,89,163,31,102,6,48,81,11,4,213,18,39,2,2,217,68.9375
698,14,26,83,57,197,49,156,1,171,29,129,5,248,17,131,3,0,251,95.4375
699,14,27,240,5,209,40,163,1,241,16,185,0,253,9,240,16,2,174,112.125
700,14,28,255,0,183,67,67,16,254,81,103,0,207,0,252,24,0,33,96.375
701,14,29,250,6,165,135,7,60,254,134,12,5,120,6,254,58,1,19,92.875
702,14,30,248,0,150,217,19,120,254,200,3,0,102,9,234,79,0,114,109.3125
703,14,31,255,0,94,250,166,190,229,250,106,3,223,19,172,79,1,249,142.875
704,14,32,162,2,173,255,239,241,99,241,239,14,255,71,141,68,0,254,153.375
705,14,33,70,1,244,255,254,250,14,226,255,0,254,155,195,31,18,254,154.75
706,14,34,0,52,252,253,255,247,83,111,255,5,255,211,255,33,169,255,168.1875
707,14,35,8,135,255,255,254,251,214,30,250,82,254,246,253,137,254,252,195.625
708,14,36,6,233,252,255,253,255,253,19,255,178,253,246,252,225,255,255,215.3125
709,14,37,59,255,254,254,255,255,255,121,251,214,255,255,255,255,254,255,231.375
710,14,38,167,254,251,254,255,251,247,220,255,255,253,255,255,255,252,255,245.875
711,14,39,243,244,255,255,255,255,255,255,254,255,255,255,255,255,255,255,253.5
712,14,40,254,252,255,254,255,255,254,255,255,255,255,255,255,255,255,255,254.625
713,14,41,251,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.5625
714,14,42,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.9375
715,14,43,248,254,255,254,255,255,255,255,255,253,255,255,255,255,255,255,254.3125
716,14,44,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
717,14,45,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
718,14,46,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
719,14,47,252,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254.75
720,15,0,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
721,15,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
722,15,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
723,15,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
724,15,4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
725,15,5,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
726,15,6,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254.9375
727,15,7,255,255,255,250,255,255,255,255,255,255,255,255,255,255,255,255,254.6875
728,15,8,255,255,255,250,255,255,255,255,255,255,255,253,250,255,255,255,254.25
729,15,9,255,255,255,255,255,255,255,255,255,255,255,253,255,255,255,255,254.875
730,15,10,255,255,255,250,255,255,255,255,255,255,255,255,255,255,255,255,254.6875
731,15,11,254,252,255,252,255,255,255,255,255,255,254,244,251,255,255,255,253.5625
732,15,12,253,255,255,218,255,255,255,255,254,255,254,215,254,255,255,255,249.875
733,15,13,253,253,255,164,255,255,255,255,254,255,254,126,253,255,255,252,240.5625
734,15,14,253,251,255,98,255,255,255,255,255,255,254,38,160,245,255,255,224.625
735,15,15,253,245,254,56,249,255,255,255,255,251,249,12,23,252,247,255,210.375
736,15,16,233,217,248,44,252,255,255,254,185,253,254,1,7,255,240,255,200.5
737,15,17,104,132,243,22,184,253,254,250,44,125,236,16,6,243,253,250,163.4375
738,15,18,0,59,161,21,98,253,249,255,2,5,125,16,0,245,255,249,124.5625
739,15,19,18,23,5,11,4,239,255,253,63,1,33,5,54,210,248,220,102.625
740,15,20,171,16,15,0,1,184,254,222,157,3,8,1,176,140,191,138,104.8125
741,15,21,235,43,88,7,19,138,255,135,202,0,62,0,174,76,85,41,97.5
742,15,22,252,121,174,11,56,72,234,27,167,2,160,32,179,24,33,40,99.0
743,15,23,247,201,227,1,104,29,163,3,69,1,216,101,210,0,8,138,107.375
744,15,24,177,208,246,0,151,10,33,73,12,1,234,144,107,0,4,215,100.9375
745,15,25,120,178,251,8,202,0,52,131,1,3,248,175,106,12,10,244,108.8125
746,15,26,147,67,253,8,235,3,172,71,73,0,243,159,198,15,3,231,117.375
747,15,27,242,0,251,0,171,30,248,122,85,0,249,91,255,63,5,129,121.3125
748,15,28,244,12,255,0,52,111,253,208,29,4,242,52,250,146,11,27,118.5
749,15,29,244,0,255,44,0,125,250,240,12,5,229,43,255,187,0,22,119.4375
750,15,30,255,27,250,162,21,63,252,253,21,0,217,38,228,236,2,108,133.3125
751,15,31,138,43,255,255,166,80,251,255,120,0,243,5,81,222,0,248,147.625
752,15,32,52,6,254,254,239,210,142,254,255,1,255,3,16,193,18,254,150.375
753,15,33,0,23,254,255,252,247,39,209,253,0,254,40,76,86,25,253,141.625
754,15,34,4,138,248,250,254,254,36,82,252,0,251,104,209,7,166,254,156.8125
755,15,35,5,218,255,255,255,255,193,1,254,14,255,205,255,68,252,254,187.125
756,15,36,54,254,249,253,254,246,253,9,255,43,249,255,253,198,254,254,208.3125
757,15,37,160,252,253,255,255,252,254,145,255,97,253,248,248,255,255,255,230.75
758,15,38,246,255,255,252,255,255,251,237,255,208,255,255,255,255,251,255,249.6875
759,15,39,245,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,254.25
760,15,40,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.875
761,15,41,248,255,255,253,255,255,255,255,255,253,255,255,255,255,255,255,254.3125
762,15,42,255,255,255,255,255,255,255,255,255,251,255,255,255,255,255,255,254.75
763,15,43,249,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254.5
764,15,44,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
765,15,45,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
766,15,46,255,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,254.8125
767,15,47,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
768,16,0,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
769,16,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
770,16,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
771,16,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
772,16,4,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
773,16,5,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
774,16,6,255,255,255,255,255,255,255,255,255,255,255,247,253,255,255,255,254.375
775,16,7,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
776,16,8,255,255,255,245,255,255,255,255,255,255,255,252,253,255,255,255,254.0625
777,16,9,255,254,255,196,255,255,255,255,255,255,255,253,253,255,255,255,251.0
778,16,10,255,250,255,133,255,255,255,255,255,255,255,255,254,255,255,255,247.0
779,16,11,254,254,255,92,255,255,255,255,255,255,254,255,255,255,255,255,244.625
780,16,12,253,250,255,84,255,255,255,255,255,255,253,251,254,255,254,255,243.375
781,16,13,252,249,255,50,255,255,255,255,255,255,254,216,227,255,255,255,237.375
782,16,14,252,252,255,21,250,255,255,255,252,255,254,147,121,255,255,255,224.3125
783,16,15,252,190,251,7,255,246,255,252,255,248,255,81,5,246,255,251,206.5
784,16,16,207,90,242,5,242,255,254,255,190,195,254,62,2,255,252,254,188.375
785,16,17,75,36,255,4,128,255,255,254,52,71,148,17,47,197,254,254,143.875
786,16,18,2,27,156,0,29,195,249,252,4,0,37,1,121,127,241,248,105.5625
787,16,19,67,96,0,2,5,121,255,246,125,0,9,1,164,85,166,183,95.3125
788,16,20,220,156,131,4,78,63,255,155,254,2,47,2,228,52,74,67,111.75
789,16,21,250,191,233,0,140,53,255,43,251,2,149,4,250,11,25,16,117.0625
790,16,22,254,222,245,0,182,1,232,4,239,6,251,30,250,2,0,96,125.875
791,16,23,255,247,251,0,205,4,181,44,155,2,250,150,251,2,0,235,139.5
792,16,24,199,209,255,3,236,0,31,144,60,1,253,213,120,27,35,255,127.5625
793,16,25,190,88,255,0,238,43,50,203,0,0,254,245,111,58,79,254,129.25
794,16,26,222,29,255,3,186,94,161,183,23,0,253,241,199,98,85,206,139.875
795,16,27,247,17,255,5,83,154,248,216,19,0,255,199,244,171,85,93,143.1875
796,16,28,254,68,248,3,12,197,255,254,2,0,247,179,247,238,65,16,142.8125
797,16,29,217,65,251,2,11,124,255,250,0,0,255,177,254,254,7,38,135.0
798,16,30,141,48,251,130,54,33,249,247,23,1,250,174,219,255,6,130,138.1875
799,16,31,44,37,254,253,207,25,251,249,124,0,252,92,42,220,0,244,143.375
800,16,32,4,52,251,210,250,152,166,205,255,0,254,13,2,120,8,254,137.25
801,16,33,9,142,253,185,250,221,56,125,251,1,248,10,51,40,86,255,136.4375
802,16,34,72,213,253,178,255,243,29,33,255,8,227,31,179,2,199,253,151.875
803,16,35,133,242,255,188,253,249,183,16,255,7,241,88,238,44,255,255,181.375
804,16,36,186,255,254,241,255,254,254,105,252,0,248,199,255,203,249,253,216.4375
805,16,37,239,255,255,255,253,255,253,199,254,28,255,254,248,248,254,255,235.0
806,16,38,252,255,251,251,255,255,254,248,255,113,254,255,255,255,255,255,244.875
807,16,39,250,249,255,255,255,255,251,255,255,185,254,255,255,255,255,255,249.625
808,16,40,254,252,255,255,255,255,253,255,255,225,255,255,255,255,255,255,252.75
809,16,41,249,255,255,253,255,255,255,255,255,251,255,255,255,255,255,255,254.25
810,16,42,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.9375
811,16,43,253,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254.75
812,16,44,253,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.8125
813,16,45,255,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,254.8125
814,16,46,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
815,16,47,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
816,17,0,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
817,17,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
818,17,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
819,17,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
820,17,4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
821,17,5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
822,17,6,255,255,255,253,255,255,255,255,255,255,255,250,254,255,255,255,254.5
823,17,7,255,255,255,251,255,255,255,255,255,255,255,255,254,255,255,255,254.6875
824,17,8,255,255,255,223,255,255,255,255,255,255,255,255,253,255,255,255,252.875
825,17,9,255,254,255,108,255,255,255,255,255,255,255,251,253,255,255,254,245.3125
826,17,10,255,255,255,35,255,255,255,255,255,255,255,250,250,255,255,254,240.5625
827,17,11,254,255,255,0,255,255,255,255,254,255,254,254,254,255,255,255,238.75
828,17,12,253,252,255,6,255,254,255,255,255,255,254,246,252,255,255,255,238.25
829,17,13,253,255,255,1,255,255,255,255,255,255,254,250,214,255,255,253,235.9375
830,17,14,252,228,255,0,255,255,255,255,255,255,254,245,91,255,255,253,226.125
831,17,15,252,118,251,0,250,253,255,252,252,246,253,199,2,241,245,255,207.75
832,17,16,189,17,255,1,237,247,255,255,189,146,215,164,1,247,255,255,183.0
833,17,17,56,46,255,3,94,204,254,255,50,41,80,93,82,130,242,255,133.75
834,17,18,12,135,153,5,4,104,252,252,5,6,12,45,209,25,174,210,100.1875
835,17,19,96,216,30,7,12,32,255,199,122,0,34,9,255,1,71,94,89.5625
836,17,20,230,244,166,6,176,2,255,79,246,0,133,0,246,4,0,4,111.9375
837,17,21,253,255,247,9,255,3,251,0,255,5,234,0,250,3,7,64,130.6875
838,17,22,254,255,255,15,250,0,239,16,251,0,252,19,254,17,30,159,141.625
839,17,23,252,238,250,10,255,22,193,122,217,6,250,109,248,64,86,234,159.75
840,17,24,234,176,250,13,255,65,40,220,126,1,246,205,75,126,142,244,151.125
841,17,25,223,54,254,7,193,144,48,248,23,0,255,255,85,160,188,243,148.75
842,17,26,253,70,250,10,88,207,164,255,6,3,254,254,224,205,204,182,164.3125
843,17,27,252,127,255,13,12,255,247,246,0,1,255,252,252,251,193,58,166.8125
844,17,28,198,151,231,8,0,215,250,254,0,0,252,244,244,247,124,0,151.125
845,17,29,126,106,236,4,42,84,250,253,18,1,255,253,254,236,18,77,138.3125
846,17,30,16,43,237,97,142,12,247,255,48,5,250,248,223,186,0,190,137.4375
847,17,31,9,49,255,171,243,22,247,212,154,2,248,200,31,137,2,243,139.0625
848,17,32,18,120,255,118,255,133,154,125,255,3,249,87,3,28,17,254,129.625
849,17,33,100,230,255,80,253,232,44,26,248,1,223,8,58,1,153,255,135.4375
850,17,34,170,255,254,62,255,255,24,5,253,1,134,0,192,14,238,253,147.8125
851,17,35,248,253,253,77,252,254,128,60,254,3,149,33,236,58,255,255,173.0
852,17,36,255,250,251,223,254,255,225,181,254,0,211,156,252,203,252,254,217.25
853,17,37,255,251,254,255,253,251,254,248,255,2,255,247,246,254,250,255,236.5625
854,17,38,245,254,255,252,255,252,254,255,255,16,247,255,254,255,255,254,238.3125
855,17,39,247,255,255,254,255,255,250,255,255,98,255,255,255,255,255,255,244.3125
856,17,40,252,255,255,255,255,255,254,255,255,186,255,255,255,255,255,255,250.4375
857,17,41,254,255,255,254,255,255,255,255,255,250,255,255,255,255,255,255,254.5625
858,17,42,252,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254.75
859,17,43,255,255,255,255,255,255,254,255,255,253,255,255,255,255,255,255,254.8125
860,17,44,253,254,255,255,255,255,254,255,255,251,255,255,255,255,255,255,254.5
861,17,45,254,255,255,255,255,255,255,255,255,250,255,255,255,255,255,255,254.625
862,17,46,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
863,17,47,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.875
864,18,0,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
865,18,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
866,18,2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
867,18,3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
868,18,4,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254.9375
869,18,5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255.0
870,18,6,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254.8125
871,18,7,255,255,255,255,255,255,255,255,255,255,255,250,254,255,255,255,254.625
872,18,8,255,255,255,202,255,254,255,255,255,255,255,253,251,255,255,255,251.25
873,18,9,255,255,255,39,255,255,255,255,255,255,254,254,255,255,255,255,241.375
874,18,10,255,255,255,1,255,255,255,255,254,255,255,255,250,255,255,255,238.75
875,18,11,254,250,255,4,255,255,255,255,255,255,254,254,251,255,255,255,238.5625
876,18,12,254,251,255,2,255,255,255,255,255,255,254,253,255,255,255,255,238.6875
877,18,13,254,255,255,9,255,255,255,255,255,255,254,255,226,255,255,255,237.6875
878,18,14,253,180,255,7,247,255,255,255,254,255,254,251,117,250,255,254,224.8125
879,18,15,253,66,250,1,246,255,255,255,252,254,237,255,1,255,255,255,209.0625
880,18,16,185,51,255,3,226,225,255,251,193,162,181,251,9,214,252,252,185.3125
881,18,17,61,161,252,1,115,132,255,255,47,42,59,220,67,56,204,251,136.125
882,18,18,7,230,171,8,4,23,254,255,1,0,0,106,176,3,55,167,91.25
883,18,19,86,249,63,1,26,3,254,143,64,5,78,18,237,4,1,32,79.0
884,18,20,235,255,131,30,186,8,253,45,174,0,224,14,253,0,6,8,113.875
885,18,21,255,255,218,55,249,2,253,10,243,0,250,0,254,22,7,121,137.125
886,18,22,247,252,252,69,254,48,251,62,255,4,253,3,253,106,138,195,165.125
887,18,23,254,255,255,56,251,119,191,183,240,6,253,0,247,211,212,167,181.25
888,18,24,255,230,255,59,218,188,38,255,174,3,250,146,61,246,247,163,174.25
889,18,25,254,202,253,60,114,249,41,251,43,9,255,255,98,246,247,138,169.6875
890,18,26,248,219,255,63,14,255,167,249,1,9,251,243,249,255,246,87,175.6875
891,18,27,209,224,226,54,9,223,248,254,10,0,254,255,254,253,221,4,168.625
892,18,28,101,135,171,15,37,126,252,253,0,1,255,254,255,228,127,7,138.5625
893,18,29,19,64,160,19,126,36,255,248,1,4,248,255,247,181,15,116,124.625
894,18,30,16,47,188,41,230,0,246,191,72,0,254,253,194,91,0,247,129.375
895,18,31,55,128,249,36,247,63,232,103,176,2,252,255,16,16,2,244,129.75
896,18,32,131,237,250,11,255,192,116,13,253,2,250,145,6,0,45,253,134.9375
897,18,33,203,254,250,7,254,243,29,11,250,1,188,4,87,2,192,255,139.375
898,18,34,245,255,255,0,250,251,5,50,255,0,18,14,246,27,255,253,148.6875
899,18,35,255,244,255,30,255,255,46,143,253,8,27,71,255,117,248,255,169.8125
900,18,36,245,253,255,210,251,248,171,247,255,0,153,168,253,208,255,254,214.125
901,18,37,246,255,251,255,255,255,251,253,253,4,252,255,253,255,251,255,237.4375
902,18,38,253,249,253,253,255,255,255,255,255,3,247,255,255,255,255,255,238.0
